id,position,goal,steps,moves,distance,mate,forcing,nonforcing,winning,threat_ignored,threat_at_line_end,quiet,blocks,decisive_steps,root_pieces
bfe25a1dc145,29809828498:88000092185b03,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
242e0899484e,10104941d8016:10c040b01021509,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
bdf7460866cd,100800090409e281:130003240145e,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
407ef0fbcb51,4500382b491:2003458436a,win,3,5,9,mate in 5,1,2,1,1,0,0,0,3,28
f9d129fc04e8,a501200034498:10000408d4189103,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
98876182ab3e,10498001000da018:80001048b04012c5,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
7028af18115f,130012102d08c:4010690052903,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e95b0cf5f17e,9101818b26:800000905074d9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
ad838a0051ce,1800090c92843:90001081081094b8,win,8,15,31,mate in 16,2,6,1,0,0,5,4,4,27
162ca4f294b7,c1096a80b:1008109080085194,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
50f8cf170250,218300042496041:2583010931a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
72aa16d2a89f,9280019841988:884008d2009a005,win,9,17,17,mate in 9,5,4,1,0,0,3,5,4,28
0e6b8884d39e,10900881080740a:1101c5098185,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
ccb2a7d3a7a8,100894080bd08:880000ac4942c1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
c938e15e5f2b,10400841c2c34:8400802108219089,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
e376e16102a0,100900001c4ac408:1c4900013843,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
120238cc2cbe,11083103d806:1100880088082369,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
72a70f3d6dd8,9040080030e9a:8000808b06889101,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a8c490a26be3,100880054004c187:40055008908b1008,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
6ddbb192b572,1100094803e06:100004010a2981a9,win,5,9,9,mate in 5,3,2,1,1,0,0,2,3,27
fb787956eeef,9800013059504:1004130d8008020b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
45f1ea243121,20800100859a445:20912005b3a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
010342bf0c46,20120912018648:2010460046c1025,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a62658b28b4c,900200c494059:c190030bc20,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
9c9ccece9e03,900208c494059:c590030bc20,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7352cb097a21,2190090110499:9800800209029902,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,26
330e8a348409,21000041a83598:200020313011c023,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
81266967cb59,1009084508049041:800090089049090c,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
7e91106aebf2,1890004180b381:4218b2194018,win,11,21,33,mate in 17,0,11,1,0,0,10,6,5,28
0cf5090665ad,9980008094619:c0004409d4009880,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
603150bbb33a,111083101142a:100804210428a181,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
1e7b6aeacef5,20118004d0921c:10000020912145e1,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
05fd35f0eb5d,3802c4004902a:4003902b4085,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
aa94c6070d42,3802c4084902a:5003902b4085,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
6c42cc9917a0,200a810c000d0b:800002012a392a4,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
8062e73db08b,2001128389831:1028028203270a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
6f707b506aa6,41940880098841:9000004154405498,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,27
05e295ad8537,104910104045409:9001000491018344,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,26
fcd301bcced2,104910106045409:9001040491018344,win,3,5,9,mate in 5,0,3,0,0,1,2,2,1,28
60fe5ee568ba,3009a20082085008:800050097001a201,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ac5ae7228bd9,b8089a908a:a8080090212871,win,8,15,31,mate in 16,1,7,1,0,0,6,4,4,28
bd7285e40c53,404204822ba41:4a645442e,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,28
9654a499e280,19100890851488:1000849504188015,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,28
5311367063c8,3004002c1748c:1083900a8263,win,5,9,11,mate in 6,2,3,1,0,0,2,3,2,28
230840efcf98,1009140580001c09:800080081c4d8054,win,8,15,29,mate in 15,0,8,1,0,0,7,6,2,27
2f0118bae797,108a0408805a00b:8800090821481944,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b1d8bf75aa7e,1008120983006038:200803010399301,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
bf790a763b29,9004388021c41:900098081049800a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
acd2548e64d6,218802890d808:8000002d00a2193,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
f57c41432042,9200235485009:109c003a552,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
43d6a63b4882,188008401c80d1:401192015a2c,win,7,13,15,mate in 8,0,7,1,1,0,5,5,2,27
751b3e3ba092,5108570009081:9000c000808d620c,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,27
e364bfa5d975,c000836001728:1104090d2845,win,6,11,15,mate in 8,1,5,0,0,1,4,4,2,26
d176c9f7ee2f,50900008489a092:2000a50921001509,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
f6eccde65260,90010b8149034:100809002b288b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9ef59117193a,9822800602069:80202001b2099200,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
e82b42e582d2,18920080194089:900000193200b310,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
c66726eb6e99,1100d50298062:9000c0028006520d,win,9,17,33,mate in 17,2,7,0,0,1,6,5,4,28
e764447bf006,10803023a021a01:20010090189a18a,win,5,9,11,mate in 6,2,3,1,0,0,2,1,4,28
9d2fbc26fcd3,1208024c2941a:81409101922c1,win,5,9,9,mate in 5,0,5,1,1,0,3,2,3,28
e909aec2e174,90002d6028203:2540900095418,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
4373981778b0,90002d6028243:254090009541c,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
2cf21625a005,101081828e034:801a1051989,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
5d0255554664,801004860c0948a:80881880b6841,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
f33a5cdfb7d1,58000d0a04489:1000502500059824,win,7,13,33,mate in 17,1,6,0,0,0,6,4,3,26
30363f4d394a,720990093010:500980006200c309,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
ce8cbec77bf2,81e0014000b403:a0000080a08341ac,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c6f1bb2a24a0,228e438861:800286000120170e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9c1998022666,4100010c221c27:1046904d8148,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
792fefa1d37b,1814881450d040:9080801080882499,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
99470062f44c,b002808209338:208803800b4843,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c8ebc5e80f91,283814808c38:80000a8393087,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
37ea681dfc76,91000100c7a81:18000809ca01802c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
e639c2642d8f,18004311090252:100011882529109,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b328a664de95,198004219d108:1800001198002e91,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
bee5ba3d8599,9808091299400:80000129048003a9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
a88aadf5bd15,6009000154084421:102070282021b008,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,27
9fa48e52d4a9,6090009008d181:900000680061207c,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
6862bfc60efb,10083802020834a1:280000083c038a0a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
fa305b48fb8d,915809a249:89000804905c94,win,7,13,25,mate in 13,1,6,1,1,0,4,4,3,28
ea060e5672f1,52304a2099002:10800090106234d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
0d257c7e91f0,dc0018363:14000242c748c,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
7db206821e75,24802180208549:8401044404451026,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
6ec668849e2f,8100211128b118:1208180888148a1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9b89d72ce407,2900206220e041:a00990091328,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
be6a098dd84c,2902206220e041:a0099009132c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7dcbaed41134,208000152209292:152280009602d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
6caaffaf075b,26042004a48411:4000006001340ee,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
6e221df9540d,2604200ca48411:4000006001348ee,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
4ec5ad6f37b8,104018443440e:840880084008b0c1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b055535e3972,1029802900019802:80001000922a42a9,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
3e2bc675c6e6,100900402202e942:120990491219,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
43d93501d89e,81200008404152d:881208328892,win,7,13,21,mate in 11,0,7,0,0,1,6,5,2,26
913e96d64e72,20306080213051:100080007140c12e,win,7,13,29,mate in 15,1,6,1,1,0,4,5,2,27
31b39d659741,100a800d3603:100680041602c02c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
e861052e85e0,3000c3c09d001:8480340062c0e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
170af83d9419,45414151522:41100010160c05d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d150794cc683,2480080aa82a09:808a48004d0a6,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d864b4867fdc,19000820d216c:40026114609601,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1cd05677e18a,112009605880c:88409000856c1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
7fdb47e490ce,909890c8908:908000404813495,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
98b54bd75a46,1029002181481091:10011081021896c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
bde273565a48,100de0058207:9005c00010087848,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
acbb0a30d54e,109200890097002:8000d10161008149,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
b9e607785b36,20090200800bc618:200b72003823,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
01e6f540033e,304d800180c5:10098000304c301a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
1d0d879069ea,1009834097028:984001c0908491,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
23eb124f7bad,28880921aa201:9000120a0880189a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
43c4f82e993a,1089a0991028:100920101060a0d1,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
5255631ea6eb,200d802d4007:540226002b128,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
b0098b7a6428,40d0000801d1418:8000841d1400c005,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
e6f02fb25341,40d0000801d1418:8000841d1400c205,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
7e4f8f7e6528,40d0000821d1418:8000841d1400c205,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
4d948f0105a2,901024112d028:801980092313,win,5,9,11,mate in 6,3,2,1,1,0,0,0,5,26
a6d387261c2c,901026112d028:2801980092313,win,4,7,7,mate in 4,3,1,1,0,0,0,1,3,28
19dcd73d900c,3006150098a04:28066506b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
14b323baf9ba,2081620b1a8:10009020800b4e03,win,8,15,17,mate in 9,1,7,1,0,0,6,6,2,27
9580afd8afe0,1006980610a64:88608a000a089009,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
500a712add1f,100049109852a:9008910904041005,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
09630ad4ee9c,211011e010d002:8010a02010212039,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
6247cd8cf943,a8136085c2:a8100080893229,win,4,7,9,mate in 5,0,4,1,1,0,2,1,3,28
6552e08c5f56,1802112ad8008:80201088800052a5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b5d84cb81cf1,1822112ad8008:80281088800052a5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
06a65f9b31b6,494145502a:4020822a83c5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
7d01405bc92b,a01025082da:8201800088031921,win,6,11,15,mate in 8,2,4,0,0,1,3,4,2,26
6444cd5d8403,1409540014028062:4000004940495609,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2c9f0c7d1b81,30492010d070:1000051c92589,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
552567267bbb,2a988411851:9000002a8c3ac,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
438f133317e2,500d1000d00080c1:404d004d500c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
a01f2beb8353,500d1000d08080c1:404d004d501c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
e708f1b321eb,20980084051c16:35183082a9,win,11,21,35,mate in 18,3,8,1,0,0,7,6,5,28
0e79b623e843,18820190529005:900010580209025a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2ffd1f6d52c4,4180410224920c:9000102090490461,win,6,11,15,mate in 8,1,5,1,0,0,4,3,3,26
0d465fd5a124,109000401103989:2119a00dc014,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
11d4d0ac0eb4,c0ec11689:1a00110cc946,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
02fb722901d1,100908285841800c:205005002c5861,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
35f24ecaa2fc,1d287924:80d2800058489,win,6,11,15,mate in 8,1,5,1,1,0,3,3,3,26
0f2d2a6f0a55,18041026c0145:240020494019628,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
f0e968451b3a,908c181009908:110818c900c3,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,26
fca80ff33edf,128492091838:1800080109848385,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
85f2f605f254,80580049401c089:80000801088c3c46,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
8a4fbcc7c8aa,10080008940b2291:116030200d50a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
9d1ed8705eca,108020102107419:111891098302,win,4,7,7,mate in 4,3,1,1,0,0,0,1,3,26
44b6e12945c1,8100811084d034:1020102401232183,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
0c343b8a94f9,41c0018001b01c:8000004068484ce1,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
0d2d7621e543,1008046012058065:12088468168a,win,5,9,9,mate in 5,3,2,1,1,0,0,1,4,28
397456c084a5,10081002020ae10d:205020d11051202,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
a3778d47a4e8,9184080894059:40897840b880,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a5171102afe2,1049080180018944:9048194c100b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
02de0967d309,490200001816a9:106912618050,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
807a861da8bd,10908b49291:1000100091090d2e,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
3a3b30d7e988,1048004608458c08:11009100a50c7,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
837ffc853a2e,c1040e002d041:5000400c104c200e,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
7b210d03f38a,2000b1981018a0:1080005a98519,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c71e04521420,10090820082ac028:20d009d0011803,win,4,7,9,mate in 5,2,2,1,1,0,0,0,4,27
4569e2d7c9c8,1085000098198051:109d00c4188c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
40e0eb8cafdf,1009004850498061:804090018030541a,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,28
8a8d3dab5f44,100a020808808199:1082920a5e02,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
67f0118202cd,214eb1588:29006981008063,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
473851968d1c,280a0028a05a01:a0000291209a0a8,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
57f6fde6ae37,10180118b9402:810098404098d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b6196f9729eb,1011982184051:811880000101930c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c7ff9aeca90f,30090000108919a8:3909a920a001,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ea91e7ac6d33,c24084c0d8401:4000804b000792c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
59473481e83e,a8401d401c018:9001101a001a1403,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
80a8eefce0cf,90060a040308d:800900a9c072,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,26
3044c801befd,20012580294c01:140005504913c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
d85142ab0269,100990202108a038:11990315901,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
2acbb767388a,102404220d863:21bc432608,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e34d08f6d0ad,100900084c015618:1c01100889e5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b22b5fe0cc33,28000b015813c:90003102010a3203,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
a6357a36c662,180900034010901a:5818980b4801,win,7,13,23,mate in 12,1,6,1,0,0,5,3,4,27
fe9cd9808106,4188019808500a:9000504040c188c1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
200de358cbf4,109011b00c241:9000804919b8,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
20e84852252d,b0c081404940c:4008003880b2813,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
d14cace4641b,2801890311a01:a030a0a803a,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
384076dc84f4,1108800080a802b9:8080118813009540,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5919fc740707,1080b82181118:808120018038a03,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
6d356567d6a0,1880b82181118:1808120018038a03,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
22615f3a1ba6,7a01298058:80000805255a3,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
cbb3017a74b6,31c00c9434:100050001431480b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
943377e5b999,31c04c9434:100050001431484b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
5df5558ee249,9803082149034:80100009002b4a0b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
cbf25c13c178,409c00040603862:4098609c609,win,9,17,29,mate in 15,1,8,1,0,0,7,6,3,28
7d4f46eea61b,109692e12:108483000d169,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a9fbe4b152d4,10401280d40ac:402444a0bc01,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
431d2f2abf73,1000042583d54:40011501c2ab,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
d70692f34355,100019588928c:400048c08050d61,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
f7b6b13b723e,1208440c8b086:80848001b0054049,win,5,9,15,mate in 8,0,5,0,0,0,5,3,2,28
80f4dd170d35,2882090801220b:80010020822cd824,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
1d7e19027e7c,190c00283148a:108000019048e261,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
215d43a33c2c,2040613060a00c:1040300840095061,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
954158463ca6,1084860c0403029:800081080929c940,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7a5a97cbcae2,d800400629146:80000029810d00b9,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,28
2dce13d4a902,1000843219722:201100e689d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a7e40f8b277d,10800069003109a:60109011cc105,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
d46334d9bb18,18029e00d9008:9008500410206125,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
8cbbb9712a7d,1188008908598:1080000191091a03,win,5,9,9,mate in 5,3,2,1,1,0,0,2,3,26
c1b16328f5c8,19001a1a48401:b0002000100931ac,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
c2105f571098,1029020016221428:102b80098383,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9e81bd367c0a,102501204922c:2401001005920d1,win,7,13,17,mate in 9,3,4,1,0,0,3,1,6,26
34ee72b7ba59,20904104408643:1040002093211128,win,7,13,23,mate in 12,0,7,0,0,1,6,5,2,26
1fc63d781d5b,a00d28080d881:800008585a205a,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
9e9c3b7a5964,11811881a901:a001a800a1001098,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
432a1f25f0c2,20992083831:2090020206183c8,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
1292a01d61f9,2010212029a881:100128009c00143c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
9020068a6da6,388100a0c918:18000000380930e5,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
350f5eef9fd7,3804180403a81:804022022203c04a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b9da2fdf85e7,10090201004492c3:800090489289400c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
3dc0083e5c8a,2140024248147:6914b3428,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,27
1584b194b958,20091804095418:804210930a921,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
792c2b1cddf5,1228200078207:20005b28830a8,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
3bb11ebd6e4e,1903092280109:9000030101119230,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
acd7f7224327,9903092280109:9000030901119230,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ed119c8ece60,11088008005a8291:800011029101314a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
fd887f2d25e0,29008030291c10:10290880a0e9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
1db4663d84ea,100c8c044d808:400001188920c7,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
f9b4fedf96da,9dc819102:9188000084c99,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
80e01e15bf4e,9dc839102:9188001084c99,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a804421d77d1,90001d2819284:c08c200c6119,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ec3a2dd47c3e,10810800100b9c12:800094838c800089,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c49c49423b91,1042092a811a8:2800890405a605,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
5a4b1287308b,1009080084018b05:80012091b081408,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
c505eee6b71e,10090c0084018b05:a0012091b081408,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
b20692039951,9180800289036:100000219c110c89,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
0c363a2dc44a,4110011101c928:40a05434d5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
7f6c053d7f63,20808198238128:8001002220883893,win,7,13,31,mate in 16,1,6,0,0,0,6,5,2,28
cb8668d564ea,5810101831902:10008848804809d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
5f963c0037a2,a004490a29062:8000802a004c448d,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
93bdb598b822,100406448d228:2180252547,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
cf3d821db695,10040644ad228:20002180252547,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
58da54715635,2409ae8c1:18009b001121a,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,26
195e69f66904,100800002521d611:90389018212c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b3ac81ee66cb,118a3104053:18a2000008b328,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e4ebe683dc4f,1110032009398:1000200101436863,win,6,11,11,mate in 6,1,5,1,1,0,3,4,2,27
d2b28f5e07d9,12b5422d:110850040b0d2,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
201f6ae94981,22101c111808d:1000a300a7912,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
7d56324696f9,122800010082828b:122812291824,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
c4d55ee595fc,c0918008809c002:9000840954001c09,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
22f498995f70,1814090689284:800000010307416b,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
92649bbe5233,140900118499800:18010940c1004149,win,7,13,29,mate in 15,0,7,0,0,0,7,3,4,27
adfa5c9afdce,2910409400806a:1040002900691605,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
f88055e798bc,9120100c110cc:100000489a08ea01,win,6,11,11,mate in 6,4,2,1,1,0,0,0,6,27
346cf69a8976,18009a00b8282:8080008010c4384d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
4173fce9390c,2a002c0885904:300010003803a08b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2e2c39332b84,1920b2008830a:b008200092033011,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
6c7d6920b95f,1d0404048981a:4040000b900340e1,win,3,5,9,mate in 5,1,2,1,0,0,1,1,2,28
510b8906b1cd,1082108da902:105250214ad,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
76efde659d9e,50048100c1855:1000100581d18188,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
1b286b4390cc,1881903c901:18840024088308a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
18513e2d56b7,2880089081a1c0:8000202021681439,win,6,11,11,mate in 6,1,5,1,1,0,3,3,3,27
